event_id,flight_id,event_time_utc,status,note
E00002417,F0017729,2025-12-26T10:38:34.009510,Delayed,ATC delay
E00002418,F0017729,2025-12-26T15:38:34.009510,On Time,
E00002419,F0000173,2026-01-31T05:38:34.009510,Cancelled,Weather at origin
E00002420,F0003126,2025-09-23T09:38:34.009510,Cancelled,Crew late
E00002421,F0003126,2025-09-21T00:38:34.009510,Delayed,ATC delay
E00002422,F0015212,2026-01-22T17:38:34.009510,Cancelled,Tech issue
E00002423,F0015212,2026-01-21T11:38:34.009510,On Time,
E00002424,F0003986,2025-08-21T04:38:34.009510,Scheduled,Weather at origin
E00002425,F0003986,2025-08-20T21:38:34.009510,On Time,
E00002426,F0003986,2025-08-19T21:38:34.009510,Diverted,Security check
E00002427,F0011328,2025-08-19T16:38:34.009510,On Time,
E00002428,F0011328,2025-08-22T03:38:34.009510,On Time,
E00002429,F0012676,2025-09-01T11:38:34.009510,On Time,
E00002430,F0012676,2025-08-31T10:38:34.009510,On Time,
E00002431,F0019594,2025-11-30T07:38:34.009510,On Time,
E00002432,F0001951,2025-12-09T23:38:34.009510,Delayed,Security check
E00002433,F0001951,2025-12-11T06:38:34.009510,Cancelled,ATC delay
E00002434,F0009744,2025-10-26T04:38:34.009510,Diverted,Weather at origin
E00002435,F0009744,2025-10-24T03:38:34.009510,Cancelled,ATC delay
E00002436,F0009744,2025-10-24T10:38:34.009510,On Time,
E00002437,F0001886,2025-12-15T06:38:34.009510,On Time,
E00002438,F0016256,2026-01-02T14:38:34.009510,On Time,
E00002439,F0007542,2025-08-21T15:38:34.009510,Diverted,Tech issue
E00002440,F0007542,2025-08-18T15:38:34.009510,Cancelled,Tech issue
E00002441,F0007542,2025-08-20T19:38:34.009510,On Time,
E00002442,F0015421,2025-12-30T05:38:34.009510,Scheduled,Weather at origin
E00002443,F0015421,2025-12-30T04:38:34.009510,Scheduled,Tech issue
E00002444,F0015421,2025-12-31T11:38:34.009510,Diverted,Weather at origin
E00002445,F0009525,2025-09-24T13:38:34.009510,On Time,
E00002446,F0009525,2025-09-24T14:38:34.009510,Scheduled,Crew late
E00002447,F0009525,2025-09-24T10:38:34.009510,Cancelled,ATC delay
E00002448,F0017248,2025-10-06T16:38:34.010761,Diverted,Weather at origin
E00002449,F0017248,2025-10-07T13:38:34.010761,Delayed,Crew late
E00002450,F0017248,2025-10-07T12:38:34.010761,Delayed,Security check
E00002451,F0014604,2026-02-01T01:38:34.010761,On Time,
E00002452,F0014604,2026-01-31T16:38:34.010761,Scheduled,Weather at origin
E00002453,F0011818,2025-11-22T03:38:34.010761,Delayed,Weather at origin
E00002454,F0001468,2025-09-07T23:38:34.010761,On Time,
E00002455,F0001468,2025-09-10T08:38:34.010761,Scheduled,Weather at origin
E00002456,F0006803,2025-09-21T12:38:34.010761,Delayed,Tech issue
E00002457,F0006803,2025-09-21T11:38:34.010761,Scheduled,Security check
E00002458,F0006803,2025-09-21T15:38:34.010761,On Time,
E00002459,F0011311,2025-08-20T18:38:34.010761,Diverted,ATC delay
E00002460,F0011311,2025-08-21T08:38:34.010761,On Time,
E00002461,F0017913,2025-09-22T23:38:34.010761,On Time,
E00002462,F0008982,2025-11-09T07:38:34.010761,Cancelled,Tech issue
E00002463,F0008982,2025-11-08T07:38:34.010761,Diverted,Security check
E00002464,F0008982,2025-11-07T00:38:34.010761,On Time,
E00002465,F0010485,2025-11-19T17:38:34.010761,Scheduled,Crew late
E00002466,F0010485,2025-11-20T17:38:34.010761,Cancelled,Weather at origin
E00002467,F0002701,2025-11-07T07:38:34.010761,Scheduled,Weather at origin
E00002468,F0016843,2025-09-11T08:38:34.010761,Scheduled,Security check
E00002469,F0016843,2025-09-09T15:38:34.010761,Scheduled,ATC delay
E00002470,F0016843,2025-09-11T16:38:34.010761,Delayed,ATC delay
E00002471,F0016525,2025-09-07T01:38:34.010761,Delayed,ATC delay
E00002472,F0016525,2025-09-08T12:38:34.010761,Cancelled,Tech issue
E00002473,F0003373,2025-12-27T02:38:34.010761,On Time,
E00002474,F0003373,2025-12-26T20:38:34.010761,Delayed,Tech issue
E00002475,F0003373,2025-12-27T17:38:34.010761,Scheduled,Crew late
E00002476,F0008045,2025-12-22T16:38:34.010761,On Time,
E00002477,F0008045,2025-12-24T12:38:34.010761,Diverted,Security check
E00002478,F0008045,2025-12-22T22:38:34.010761,On Time,
E00002479,F0019566,2025-10-15T07:38:34.010761,Diverted,Tech issue
E00002480,F0017834,2025-11-01T19:38:34.010761,Delayed,Weather at origin
E00002481,F0017834,2025-11-02T05:38:34.010761,Cancelled,Crew late
E00002482,F0016187,2025-08-17T07:38:34.010761,Diverted,Crew late
E00002483,F0016187,2025-08-17T07:38:34.010761,On Time,
E00002484,F0013635,2025-08-24T11:38:34.010761,Scheduled,Security check
E00002485,F0012961,2025-11-29T21:38:34.010761,Diverted,Weather at origin
E00002486,F0012961,2025-11-29T18:38:34.010761,On Time,
E00002487,F0012961,2025-11-30T21:38:34.010761,Scheduled,Crew late
E00002488,F0012569,2025-09-29T15:38:34.010761,Delayed,Tech issue
E00002489,F0012569,2025-09-29T12:38:34.010761,Delayed,Tech issue
E00002490,F0005997,2025-10-08T17:38:34.010761,Diverted,Crew late
E00002491,F0016684,2025-08-22T18:38:34.010761,Cancelled,Security check
E00002492,F0016684,2025-08-25T05:38:34.010761,Diverted,Weather at origin
E00002493,F0016684,2025-08-24T16:38:34.010761,Delayed,Crew late
E00002494,F0005241,2026-01-31T18:38:34.010761,Diverted,Tech issue
E00002495,F0005241,2026-02-03T09:38:34.010761,Delayed,ATC delay
E00002496,F0005241,2026-02-02T07:38:34.010761,Diverted,Weather at origin
E00002497,F0003267,2025-11-30T02:38:34.010761,Diverted,Crew late
E00002498,F0003267,2025-11-28T09:38:34.010761,Diverted,Security check
E00002499,F0003267,2025-11-29T11:38:34.010761,Scheduled,Security check
E00002500,F0018551,2025-10-23T07:38:34.010761,On Time,
E00002501,F0018551,2025-10-24T13:38:34.010761,Cancelled,Tech issue
E00002502,F0018551,2025-10-25T11:38:34.010761,Cancelled,Weather at origin
E00002503,F0009300,2025-11-25T00:38:34.011608,Diverted,Tech issue
E00002504,F0009300,2025-11-23T22:38:34.011608,Delayed,Security check
E00002505,F0011525,2026-01-19T17:38:34.011608,On Time,
E00002506,F0011525,2026-01-20T07:38:34.011608,Delayed,ATC delay
E00002507,F0011525,2026-01-20T18:38:34.011608,Delayed,Tech issue
E00002508,F0000474,2025-10-15T13:38:34.011608,On Time,
E00002509,F0000474,2025-10-16T00:38:34.011608,Scheduled,Security check
E00002510,F0017106,2025-09-27T08:38:34.011608,Scheduled,Crew late
E00002511,F0017106,2025-09-27T07:38:34.011608,Delayed,Tech issue
E00002512,F0017106,2025-09-26T04:38:34.011608,Scheduled,Weather at origin
E00002513,F0009574,2025-10-12T12:38:34.011608,Delayed,Weather at origin
E00002514,F0009574,2025-10-11T22:38:34.011608,On Time,
E00002515,F0004156,2025-11-18T11:38:34.011608,On Time,
E00002516,F0004156,2025-11-19T21:38:34.011608,Cancelled,Security check
E00002517,F0010519,2025-09-03T15:38:34.011608,Diverted,Security check
E00002518,F0010519,2025-09-03T06:38:34.011608,On Time,
E00002519,F0010519,2025-09-02T11:38:34.011608,Delayed,Weather at origin
E00002520,F0011727,2026-01-22T22:38:34.011608,Diverted,Security check
E00002521,F0018920,2026-01-10T19:38:34.011608,Cancelled,Security check
E00002522,F0000797,2025-09-07T18:38:34.011608,On Time,
E00002523,F0000797,2025-09-07T09:38:34.011608,Diverted,Crew late
E00002524,F0000797,2025-09-06T08:38:34.011608,Diverted,Weather at origin
E00002525,F0006751,2026-01-01T06:38:34.011608,Delayed,Tech issue
E00002526,F0006751,2026-01-01T16:38:34.011608,Scheduled,ATC delay
E00002527,F0009835,2025-08-28T03:38:34.011608,On Time,
E00002528,F0009835,2025-08-26T23:38:34.011608,Cancelled,Security check
E00002529,F0009835,2025-08-27T09:38:34.011608,Diverted,Weather at origin
E00002530,F0010038,2026-01-04T11:38:34.011608,Cancelled,Weather at origin
E00002531,F0010038,2026-01-02T05:38:34.011608,Cancelled,Crew late
E00002532,F0010038,2026-01-02T01:38:34.011608,Diverted,Security check
E00002533,F0012602,2026-01-25T03:38:34.011608,Delayed,ATC delay
E00002534,F0012602,2026-01-23T07:38:34.011608,Scheduled,Tech issue
E00002535,F0012602,2026-01-25T14:38:34.011608,Delayed,Tech issue
E00002536,F0018352,2026-01-27T14:38:34.011608,Diverted,Weather at origin
E00002537,F0015176,2025-12-18T01:38:34.011608,Delayed,Weather at origin
E00002538,F0015176,2025-12-17T02:38:34.011608,Delayed,Tech issue
E00002539,F0015176,2025-12-18T17:38:34.011608,Scheduled,Weather at origin
E00002540,F0003706,2025-11-12T16:38:34.011608,Cancelled,Security check
E00002541,F0003706,2025-11-13T10:38:34.011608,Scheduled,Crew late
E00002542,F0003706,2025-11-12T04:38:34.011608,Diverted,Weather at origin
E00002543,F0012374,2025-09-16T01:38:34.011608,Delayed,Crew late
E00002544,F0017056,2025-10-15T11:38:34.011608,Delayed,Security check
E00002545,F0019925,2026-02-03T12:38:34.011608,On Time,
E00002546,F0019925,2026-02-04T21:38:34.011608,Cancelled,Tech issue
E00002547,F0008767,2025-11-12T19:38:34.011608,Delayed,Weather at origin
E00002548,F0008767,2025-11-11T09:38:34.011608,Diverted,Security check
E00002549,F0002680,2026-01-08T00:38:34.011608,Delayed,Weather at origin
E00002550,F0002680,2026-01-09T07:38:34.011608,Cancelled,Crew late
E00002551,F0001243,2025-12-24T09:38:34.011608,On Time,
E00002552,F0001243,2025-12-25T00:38:34.011608,Cancelled,Tech issue
E00002553,F0001243,2025-12-23T05:38:34.011608,Diverted,ATC delay
E00002554,F0001140,2025-11-09T13:38:34.011608,Delayed,Tech issue
E00002555,F0001140,2025-11-08T09:38:34.011608,Delayed,Tech issue
E00002556,F0001140,2025-11-07T15:38:34.011608,Delayed,Tech issue
E00002557,F0016350,2026-01-29T01:38:34.011608,Diverted,Tech issue
E00002558,F0007371,2025-11-27T19:38:34.011608,Delayed,Crew late
E00002559,F0007371,2025-11-28T12:38:34.011608,Diverted,Security check
E00002560,F0007371,2025-11-26T21:38:34.011608,Cancelled,Tech issue
E00002561,F0014809,2025-10-25T12:38:34.011608,Delayed,Security check
E00002562,F0014809,2025-10-24T22:38:34.011608,Scheduled,Security check
E00002563,F0016426,2025-09-24T20:38:34.011608,Diverted,Weather at origin
E00002564,F0000525,2025-12-11T15:38:34.011608,Cancelled,Tech issue
E00002565,F0005908,2025-12-28T03:38:34.011608,Delayed,ATC delay
E00002566,F0005908,2025-12-27T08:38:34.011608,Scheduled,ATC delay
E00002567,F0005908,2025-12-27T00:38:34.011608,Delayed,ATC delay
E00002568,F0017321,2025-09-29T05:38:34.011608,On Time,
E00002569,F0010376,2025-12-28T09:38:34.011608,Diverted,ATC delay
E00002570,F0015649,2025-11-09T06:38:34.011608,Diverted,Weather at origin
E00002571,F0015649,2025-11-09T11:38:34.011608,Cancelled,ATC delay
E00002572,F0017959,2025-11-21T01:38:34.011608,On Time,
E00002573,F0017959,2025-11-23T05:38:34.011608,Cancelled,Crew late
E00002574,F0016483,2025-08-31T04:38:34.011608,On Time,
E00002575,F0016483,2025-08-31T19:38:34.011608,Scheduled,Crew late
E00002576,F0016483,2025-09-02T12:38:34.011608,On Time,
E00002577,F0010388,2025-11-14T00:38:34.012728,Diverted,Security check
E00002578,F0010388,2025-11-16T08:38:34.012728,Delayed,Crew late
E00002579,F0010388,2025-11-16T02:38:34.012728,Cancelled,ATC delay
E00002580,F0003822,2025-10-28T18:38:34.013739,On Time,
E00002581,F0003822,2025-10-30T10:38:34.013739,Diverted,ATC delay
E00002582,F0006852,2025-12-21T06:38:34.013739,On Time,
E00002583,F0006852,2025-12-21T18:38:34.013739,Cancelled,Security check
E00002584,F0003694,2025-12-19T04:38:34.013739,Diverted,Crew late
E00002585,F0007164,2025-11-07T22:38:34.013739,On Time,
E00002586,F0007164,2025-11-07T00:38:34.013739,Scheduled,Security check
E00002587,F0007164,2025-11-06T03:38:34.013739,Diverted,Weather at origin
E00002588,F0006941,2025-10-07T08:38:34.013739,Cancelled,Security check
E00002589,F0013366,2025-11-12T14:38:34.013739,Diverted,Weather at origin
E00002590,F0000449,2025-11-19T10:38:34.013739,Diverted,Crew late
E00002591,F0000449,2025-11-20T21:38:34.013739,Cancelled,Crew late
E00002592,F0013486,2025-10-22T00:38:34.013739,Diverted,Crew late
E00002593,F0013206,2025-10-15T14:38:34.013739,Diverted,Tech issue
E00002594,F0013206,2025-10-15T03:38:34.013739,Delayed,Security check
E00002595,F0005004,2025-10-06T18:38:34.013739,Cancelled,Crew late
E00002596,F0005004,2025-10-06T15:38:34.013739,Delayed,ATC delay
E00002597,F0005004,2025-10-06T23:38:34.013739,Diverted,ATC delay
E00002598,F0004841,2025-10-03T12:38:34.014246,Delayed,Crew late
E00002599,F0004841,2025-10-01T23:38:34.014246,Diverted,Crew late
E00002600,F0019509,2025-11-11T07:38:34.014246,Diverted,Weather at origin
E00002601,F0019509,2025-11-11T03:38:34.014246,Delayed,Security check
E00002602,F0019509,2025-11-10T07:38:34.014246,Scheduled,ATC delay
E00002603,F0006698,2026-01-31T06:38:34.014246,Diverted,Crew late
E00002604,F0000508,2025-12-29T20:38:34.014246,Diverted,ATC delay
E00002605,F0000508,2025-12-30T01:38:34.014246,Diverted,Tech issue
E00002606,F0003224,2025-12-08T17:38:34.014246,Cancelled,Tech issue
E00002607,F0003224,2025-12-09T01:38:34.014246,Delayed,Weather at origin
E00002608,F0012470,2025-12-25T01:38:34.014246,Delayed,Weather at origin
E00002609,F0012470,2025-12-23T20:38:34.014246,On Time,
E00002610,F0000167,2026-02-08T11:38:34.014246,Delayed,Weather at origin
E00002611,F0000167,2026-02-09T07:38:34.014246,Scheduled,Tech issue
E00002612,F0000167,2026-02-08T14:38:34.014246,Delayed,Tech issue
E00002613,F0008644,2025-10-27T02:38:34.014246,On Time,
E00002614,F0008644,2025-10-28T03:38:34.014246,Scheduled,Security check
E00002615,F0015255,2025-08-30T10:38:34.014246,Diverted,Tech issue
E00002616,F0015255,2025-08-29T17:38:34.014246,Delayed,Security check
E00002617,F0015255,2025-08-29T17:38:34.014246,On Time,
E00002618,F0016624,2025-12-19T00:38:34.014246,Scheduled,Crew late
E00002619,F0016624,2025-12-21T04:38:34.014246,Delayed,Weather at origin
E00002620,F0016624,2025-12-21T01:38:34.014246,Cancelled,Weather at origin
E00002621,F0011158,2025-12-11T03:38:34.014246,Diverted,Weather at origin
E00002622,F0018025,2025-12-30T13:38:34.014246,Cancelled,Tech issue
E00002623,F0018025,2025-12-30T10:38:34.014246,Scheduled,Weather at origin
E00002624,F0016153,2026-01-27T04:38:34.014246,Delayed,Tech issue
E00002625,F0001577,2025-11-27T17:38:34.014246,Diverted,Crew late
E00002626,F0006691,2026-01-16T17:38:34.014246,Diverted,ATC delay
E00002627,F0006691,2026-01-19T01:38:34.014246,Diverted,Weather at origin
E00002628,F0004937,2025-12-30T08:38:34.014246,Cancelled,Crew late
E00002629,F0004937,2025-12-30T19:38:34.014246,On Time,
E00002630,F0004937,2025-12-29T16:38:34.014246,On Time,
E00002631,F0012789,2025-09-16T09:38:34.014246,Diverted,Tech issue
E00002632,F0012789,2025-09-14T01:38:34.014246,On Time,
E00002633,F0005845,2026-01-05T09:38:34.014246,Delayed,ATC delay
E00002634,F0016772,2025-11-27T00:38:34.014246,Cancelled,Security check
E00002635,F0016772,2025-11-25T16:38:34.014246,Diverted,Crew late
E00002636,F0012918,2025-12-29T08:38:34.014246,Scheduled,Security check
E00002637,F0012918,2025-12-29T13:38:34.014246,Delayed,Crew late
E00002638,F0019415,2025-09-29T00:38:34.014246,On Time,
E00002639,F0000072,2025-12-11T11:38:34.014246,Diverted,Weather at origin
E00002640,F0001198,2026-01-12T02:38:34.014246,Cancelled,Security check
E00002641,F0014063,2025-12-17T21:38:34.014246,Cancelled,ATC delay
E00002642,F0017186,2026-01-12T21:38:34.014246,Diverted,Tech issue
E00002643,F0002632,2025-12-03T13:38:34.014246,Diverted,Weather at origin
E00002644,F0002632,2025-12-04T08:38:34.014246,Cancelled,Weather at origin
E00002645,F0002632,2025-12-04T05:38:34.014246,Scheduled,Tech issue
E00002646,F0010779,2025-12-05T05:38:34.014246,Cancelled,Security check
E00002647,F0010779,2025-12-04T06:38:34.014246,Cancelled,Tech issue
E00002648,F0016149,2025-10-26T06:38:34.014246,Cancelled,ATC delay
E00002649,F0008227,2025-11-22T06:38:34.014246,On Time,
E00002650,F0014899,2025-12-31T00:38:34.014246,Cancelled,Tech issue
E00002651,F0014899,2025-12-31T00:38:34.014246,Cancelled,Security check
E00002652,F0014899,2025-12-31T03:38:34.014246,Delayed,Security check
E00002653,F0019714,2025-10-10T06:38:34.014246,On Time,
E00002654,F0019714,2025-10-09T09:38:34.014246,Delayed,Security check
E00002655,F0011088,2026-01-31T16:38:34.014246,Scheduled,ATC delay
E00002656,F0011255,2025-12-30T21:38:34.014246,On Time,
E00002657,F0011255,2026-01-02T11:38:34.014246,Scheduled,Tech issue
E00002658,F0006094,2025-09-09T09:38:34.014246,Delayed,Crew late
E00002659,F0006094,2025-09-08T20:38:34.014246,Scheduled,Security check
E00002660,F0006094,2025-09-08T18:38:34.014246,Diverted,Security check
E00002661,F0012576,2025-08-25T15:38:34.014246,Scheduled,Weather at origin
E00002662,F0012576,2025-08-27T05:38:34.014246,On Time,
E00002663,F0012576,2025-08-27T11:38:34.014246,Diverted,ATC delay
E00002664,F0010936,2026-01-10T14:38:34.014246,Diverted,ATC delay
E00002665,F0016952,2026-01-09T17:38:34.014246,Delayed,Tech issue
E00002666,F0016952,2026-01-10T00:38:34.014246,Scheduled,Security check
E00002667,F0010001,2026-02-05T13:38:34.014246,Cancelled,Tech issue
E00002668,F0010001,2026-02-05T09:38:34.014246,Cancelled,Tech issue
E00002669,F0010001,2026-02-03T15:38:34.014246,Diverted,ATC delay
E00002670,F0003081,2025-12-09T06:38:34.015261,On Time,
E00002671,F0003081,2025-12-09T19:38:34.015261,Cancelled,Weather at origin
E00002672,F0003081,2025-12-10T07:38:34.015261,Delayed,ATC delay
E00002673,F0008558,2025-10-18T13:38:34.015261,Scheduled,Weather at origin
E00002674,F0008558,2025-10-19T06:38:34.015261,On Time,
E00002675,F0008558,2025-10-18T18:38:34.015261,On Time,
E00002676,F0013274,2025-12-10T09:38:34.015261,Delayed,Crew late
E00002677,F0013274,2025-12-11T02:38:34.015261,Diverted,Security check
E00002678,F0013274,2025-12-11T02:38:34.015261,Delayed,ATC delay
E00002679,F0012969,2025-11-25T20:38:34.015261,Diverted,Weather at origin
E00002680,F0012969,2025-11-27T23:38:34.015261,Diverted,ATC delay
E00002681,F0012969,2025-11-26T16:38:34.015261,Diverted,Weather at origin
E00002682,F0010386,2025-10-03T02:38:34.015261,Diverted,Security check
E00002683,F0010386,2025-10-03T12:38:34.015261,Diverted,Security check
E00002684,F0010386,2025-10-03T03:38:34.015261,Scheduled,Security check
E00002685,F0017406,2025-10-01T00:38:34.015261,Cancelled,Crew late
E00002686,F0017406,2025-09-30T15:38:34.015261,Cancelled,Weather at origin
E00002687,F0018900,2026-02-06T12:38:34.015261,Diverted,Weather at origin
E00002688,F0018900,2026-02-05T01:38:34.015261,Cancelled,Crew late
E00002689,F0018900,2026-02-06T18:38:34.015261,Scheduled,Crew late
E00002690,F0016205,2025-11-16T02:38:34.015261,Diverted,Tech issue
E00002691,F0016205,2025-11-14T03:38:34.015261,Delayed,Security check
E00002692,F0016205,2025-11-15T04:38:34.015261,On Time,
E00002693,F0007939,2025-10-11T08:38:34.015261,On Time,
E00002694,F0007939,2025-10-09T05:38:34.015261,Diverted,Tech issue
E00002695,F0001076,2025-11-16T14:38:34.015261,On Time,
E00002696,F0001076,2025-11-15T04:38:34.015261,Cancelled,Weather at origin
E00002697,F0001076,2025-11-16T01:38:34.015261,On Time,
E00002698,F0006791,2025-11-29T01:38:34.015261,Scheduled,Tech issue
E00002699,F0006791,2025-11-28T12:38:34.015261,Scheduled,Security check
E00002700,F0006791,2025-11-29T02:38:34.015261,On Time,
E00002701,F0019749,2025-12-16T09:38:34.015261,Cancelled,Weather at origin
E00002702,F0001611,2025-10-03T14:38:34.015261,Cancelled,Tech issue
E00002703,F0001611,2025-10-02T09:38:34.015261,Cancelled,Crew late
E00002704,F0001611,2025-10-02T03:38:34.015261,On Time,
E00002705,F0015454,2025-11-29T10:38:34.015261,Diverted,Crew late
E00002706,F0019553,2025-08-17T08:38:34.015261,Scheduled,Security check
E00002707,F0019553,2025-08-16T16:38:34.015261,On Time,
E00002708,F0019553,2025-08-16T02:38:34.015261,Delayed,Crew late
E00002709,F0000803,2026-01-20T21:38:34.015261,Cancelled,ATC delay
E00002710,F0017196,2025-10-22T23:38:34.015261,Scheduled,Weather at origin
E00002711,F0009575,2025-11-09T18:38:34.015261,Delayed,Weather at origin
E00002712,F0009575,2025-11-09T16:38:34.015261,Scheduled,Tech issue
E00002713,F0009575,2025-11-11T08:38:34.015261,Delayed,Weather at origin
E00002714,F0011717,2026-01-27T11:38:34.015261,On Time,
