flight_id,airline,flight_number,origin_airport,destination_airport,departure_time_utc,arrival_time_utc,aircraft_type,distance_km,stops,layover_airports,flight_type,status,delay_minutes,delay_cause,scheduled_duration_min
F0011552,Singapore Airlines,SI2653,AP265,AP188,2025-12-23T02:08:33.296200,2025-12-23T10:51:33.296200,A321neo,6364,1,AP062,One-stop,Delayed,50,Security,523
F0011553,Qatar Airways,QA6989,AP276,AP084,2026-01-19T19:08:33.296200,2026-01-20T11:35:33.296200,B737-800,10463,1,AP001,One-stop,Diverted,217,Weather,987
F0011554,Singapore Airlines,SI207,AP251,AP082,2026-01-18T19:23:33.296200,2026-01-19T08:11:33.296200,ATR72,7483,2,AP101;AP040,Two-stops,On Time,,,768
F0011555,Qatar Airways,QA8434,AP264,AP044,2025-12-01T07:08:33.297178,2025-12-01T21:39:33.297178,A320,10876,0,,Non-stop,On Time,,,871
F0011556,Vistara,VI5195,AP032,AP061,2025-08-15T09:23:33.297178,2025-08-16T00:25:33.297178,B787,11496,0,,Non-stop,Diverted,193,Technical,902
F0011557,GoAir,GO117,AP154,AP170,2025-12-20T00:08:33.297178,2025-12-20T16:01:33.297178,B737-800,9789,0,,Non-stop,On Time,,,953
F0011558,Cathay,CA3653,AP238,AP283,2025-09-23T04:23:33.297178,2025-09-23T12:24:33.297178,A321neo,4973,0,,Non-stop,On Time,,,481
F0011559,Vistara,VI2869,AP110,AP270,2025-08-30T16:38:33.297178,2025-08-31T07:18:33.297178,A350,9368,1,AP007,One-stop,On Time,,,880
F0011560,United,UN6113,AP241,AP280,2026-02-01T17:38:33.297178,2026-02-02T09:04:33.297178,A350,10515,0,,Non-stop,On Time,,,926
F0011561,Air India,AI4778,AP210,AP006,2025-12-15T00:38:33.297178,2025-12-15T08:54:33.297178,A350,6632,0,,Non-stop,On Time,,,496
F0011562,Qatar Airways,QA6838,AP226,AP299,2025-12-05T07:38:33.297178,2025-12-05T17:36:33.297178,B777-300ER,7148,0,,Non-stop,Delayed,139,Security,598
F0011563,SpiceJet,SP6939,AP023,AP294,2025-09-25T02:23:33.297178,2025-09-25T12:06:33.297178,ATR72,7447,0,,Non-stop,On Time,,,583
F0011564,Delta,DE6354,AP249,AP266,2025-10-02T08:08:33.297178,2025-10-02T18:37:33.297178,B777-300ER,7951,0,,Non-stop,On Time,,,629
F0011565,Qatar Airways,QA5854,AP070,AP133,2025-11-10T05:23:33.297178,2025-11-10T20:57:33.297178,A350,11560,1,AP062,One-stop,On Time,,,934
F0011566,GoAir,GO5886,AP053,AP009,2025-11-22T12:08:33.297178,2025-11-22T15:51:33.297178,B777-300ER,382,0,,Non-stop,On Time,,,223
F0011567,GoAir,GO6791,AP082,AP256,2025-12-21T18:08:33.297178,2025-12-21T22:13:33.297178,A350,1155,0,,Non-stop,On Time,,,245
F0011568,SpiceJet,SP9269,AP015,AP194,2025-10-13T09:38:33.297178,2025-10-13T22:51:33.297178,B777-300ER,9036,0,,Non-stop,On Time,,,793
F0011569,SpiceJet,SP1691,AP027,AP237,2026-01-07T12:53:33.297178,2026-01-08T02:57:33.297178,B787,9004,0,,Non-stop,On Time,,,844
F0011570,Qatar Airways,QA5514,AP026,AP005,2025-12-05T10:53:33.297178,2025-12-05T17:49:33.297178,B737-800,3306,0,,Non-stop,Delayed,437,Weather,416
F0011571,GoAir,GO6641,AP267,AP033,2025-08-13T21:23:33.297178,2025-08-14T10:21:33.297178,B777-300ER,9639,0,,Non-stop,On Time,,,778
F0011572,Lufthansa,LU7036,AP187,AP019,2025-11-27T15:08:33.297178,2025-11-28T11:27:33.297178,A350,13816,0,,Non-stop,On Time,,,1219
F0011573,GoAir,GO1810,AP015,AP275,2025-09-19T10:08:33.297178,2025-09-20T01:07:33.297178,B737-800,10239,0,,Non-stop,On Time,,,899
F0011574,Delta,DE6012,AP216,AP296,2025-10-11T01:38:33.297178,2025-10-11T10:10:33.297178,B777-300ER,5580,0,,Non-stop,Cancelled,,Weather,512
F0011575,Air India,AI5561,AP018,AP011,2025-10-12T12:08:33.297178,2025-10-13T03:19:33.297178,A350,10982,0,,Non-stop,On Time,,,911
F0011576,Singapore Airlines,SI7230,AP036,AP296,2025-12-11T21:08:33.297178,2025-12-12T04:57:33.297178,B737-800,3225,0,,Non-stop,On Time,,,469
F0011577,Emirates,EM2012,AP164,AP283,2025-12-15T00:08:33.297178,2025-12-15T06:15:33.297178,A321neo,2970,1,AP175,One-stop,On Time,,,367
F0011578,GoAir,GO4795,AP231,AP160,2025-09-27T10:08:33.297178,2025-09-27T14:07:33.297178,A320,2054,0,,Non-stop,On Time,,,239
F0011579,SpiceJet,SP7975,AP011,AP261,2025-12-22T01:08:33.297178,2025-12-22T08:21:33.297178,A321neo,5147,0,,Non-stop,On Time,,,433
F0011580,Lufthansa,LU6611,AP089,AP226,2025-10-16T05:38:33.297178,2025-10-16T06:49:33.297178,A321neo,942,1,AP230,One-stop,Diverted,592,Weather,71
F0011581,SpiceJet,SP5447,AP174,AP180,2026-02-06T20:38:33.297178,2026-02-07T10:56:33.297178,A350,8906,0,,Non-stop,Delayed,109,Weather,858
F0011582,Cathay,CA5757,AP169,AP046,2025-12-03T02:23:33.297178,2025-12-03T03:40:33.297178,A321neo,778,0,,Non-stop,On Time,,,77
F0011583,Qatar Airways,QA870,AP258,AP013,2026-02-05T00:08:33.297178,2026-02-05T04:11:33.297178,A350,2883,0,,Non-stop,On Time,,,243
F0011584,United,UN1849,AP206,AP051,2025-08-16T20:38:33.297178,2025-08-17T02:01:33.297178,A350,3204,2,AP263;AP255,Two-stops,On Time,,,323
F0011585,Singapore Airlines,SI3514,AP045,AP164,2026-01-17T10:53:33.297178,2026-01-17T11:56:33.297178,ATR72,895,0,,Non-stop,On Time,,,63
F0011586,United,UN1773,AP007,AP214,2025-11-03T23:23:33.297178,2025-11-04T16:33:33.297178,ATR72,12555,0,,Non-stop,On Time,,,1030
F0011587,Air India,AI4609,AP038,AP041,2025-10-27T22:08:33.297178,2025-10-28T03:41:33.297178,A320,3450,1,AP121,One-stop,On Time,,,333
F0011588,GoAir,GO1968,AP150,AP203,2025-10-18T11:38:33.297178,2025-10-19T01:41:33.297178,B777-300ER,9324,0,,Non-stop,On Time,,,843
F0011589,Qatar Airways,QA5114,AP213,AP009,2025-10-01T00:23:33.297178,2025-10-01T08:54:33.297178,A320,4186,0,,Non-stop,On Time,,,511
F0011590,Vistara,VI9640,AP033,AP059,2025-12-24T02:23:33.297178,2025-12-24T15:56:33.297178,A321neo,10651,0,,Non-stop,Cancelled,,Crew,813
F0011591,SpiceJet,SP8434,AP026,AP082,2025-10-08T04:53:33.297178,2025-10-08T18:54:33.297178,B787,11279,0,,Non-stop,On Time,,,841
F0011592,Qatar Airways,QA2365,AP113,AP134,2025-08-22T03:53:33.297178,2025-08-22T12:06:33.297178,B787,4689,0,,Non-stop,On Time,,,493
F0011593,Cathay,CA1257,AP208,AP149,2025-10-08T10:38:33.297178,2025-10-09T01:41:33.297178,A320,12052,0,,Non-stop,Cancelled,,Crew,903
F0011594,Emirates,EM5500,AP269,AP294,2025-12-16T07:23:33.297178,2025-12-16T14:31:33.297178,B737-800,4548,1,AP090,One-stop,On Time,,,428
F0011595,Qatar Airways,QA1697,AP099,AP215,2025-09-04T19:38:33.299440,2025-09-04T23:45:33.299440,B777-300ER,2883,0,,Non-stop,On Time,,,247
F0011596,Vistara,VI4487,AP107,AP186,2026-01-01T02:23:33.299440,2026-01-01T19:59:33.299440,B787,13391,0,,Non-stop,On Time,,,1056
F0011597,Cathay,CA9429,AP086,AP008,2025-10-23T20:38:33.299440,2025-10-24T09:47:33.299440,B737-800,10246,1,AP282,One-stop,Delayed,251,Crew,789
F0011598,Qatar Airways,QA6181,AP075,AP049,2026-01-02T10:53:33.299440,2026-01-02T16:16:33.299440,A320,3533,0,,Non-stop,Delayed,267,ATC,323
F0011599,Cathay,CA2082,AP255,AP116,2025-09-22T04:08:33.299440,2025-09-22T20:54:33.299440,B737-800,11242,0,,Non-stop,On Time,,,1006
F0011600,Vistara,VI7865,AP129,AP041,2026-01-28T19:53:33.299440,2026-01-29T05:57:33.299440,A321neo,7225,0,,Non-stop,On Time,,,604
F0011601,GoAir,GO8442,AP046,AP253,2025-11-22T22:08:33.299440,2025-11-23T04:42:33.299440,B737-800,4357,0,,Non-stop,On Time,,,394
F0011602,Emirates,EM119,AP172,AP017,2025-09-12T12:53:33.299440,2025-09-12T23:12:33.299440,B777-300ER,6656,1,AP114,One-stop,On Time,,,619
F0011603,Delta,DE6144,AP145,AP210,2026-01-11T10:23:33.299440,2026-01-11T21:12:33.299440,B787,8530,0,,Non-stop,On Time,,,649
F0011604,Emirates,EM8892,AP208,AP109,2025-09-05T12:38:33.299440,2025-09-05T15:09:33.299440,A350,1010,0,,Non-stop,On Time,,,151
F0011605,GoAir,GO4234,AP129,AP267,2025-09-08T12:53:33.299440,2025-09-09T07:41:33.299440,A350,12143,1,AP243,One-stop,On Time,,,1128
F0011606,Qatar Airways,QA1478,AP253,AP267,2025-10-28T01:23:33.299440,2025-10-28T02:56:33.299440,B737-800,690,0,,Non-stop,On Time,,,93
F0011607,Vistara,VI7218,AP123,AP033,2026-01-31T18:38:33.299440,2026-01-31T21:42:33.299440,B737-800,1702,1,AP153,One-stop,On Time,,,184
F0011608,United,UN5581,AP072,AP073,2025-12-26T11:08:33.299440,2025-12-26T17:43:33.299440,B787,3780,0,,Non-stop,On Time,,,395
F0011609,IndiGo,IN3401,AP234,AP061,2025-08-16T18:38:33.299440,2025-08-16T20:51:33.299440,B787,595,0,,Non-stop,On Time,,,133
F0011610,SpiceJet,SP1995,AP202,AP180,2025-11-21T05:53:33.299440,2025-11-21T09:39:33.299440,A350,576,1,AP098,One-stop,On Time,,,226
F0011611,IndiGo,IN5236,AP035,AP178,2025-09-03T23:53:33.299440,2025-09-04T15:04:33.299440,A321neo,10664,0,,Non-stop,On Time,,,911
F0011612,Vistara,VI626,AP064,AP193,2026-01-27T00:53:33.299440,2026-01-27T11:43:33.299440,B787,7834,1,AP098,One-stop,On Time,,,650
F0011613,IndiGo,IN9098,AP037,AP154,2025-11-19T16:38:33.299440,2025-11-19T23:23:33.299440,B787,5017,0,,Non-stop,On Time,,,405
F0011614,GoAir,GO1109,AP023,AP087,2026-01-05T19:38:33.299440,2026-01-06T02:33:33.299440,B737-800,2552,0,,Non-stop,On Time,,,415
F0011615,Cathay,CA2326,AP240,AP080,2026-02-02T18:08:33.299440,2026-02-03T06:16:33.299440,B737-800,7245,0,,Non-stop,On Time,,,728
F0011616,Air India,AI930,AP129,AP077,2025-12-04T17:53:33.299440,2025-12-04T22:42:33.299440,A321neo,3894,1,AP051,One-stop,On Time,,,289
F0011617,Air India,AI935,AP207,AP253,2025-11-10T15:08:33.299440,2025-11-11T03:21:33.299440,B787,10107,0,,Non-stop,On Time,,,733
F0011618,Qatar Airways,QA431,AP157,AP164,2026-01-21T06:53:33.299440,2026-01-21T11:06:33.299440,B737-800,3851,1,AP194,One-stop,Delayed,268,Crew,253
F0011619,Emirates,EM4363,AP247,AP012,2025-09-27T07:08:33.299440,2025-09-27T17:27:33.299440,B777-300ER,5622,2,AP154;AP011,Two-stops,Delayed,395,Other,619
F0011620,Delta,DE1989,AP300,AP170,2025-08-21T06:08:33.301454,2025-08-21T22:50:33.301454,A350,13166,0,,Non-stop,Delayed,73,Weather,1002
F0011621,Singapore Airlines,SI4581,AP076,AP187,2025-11-24T12:23:33.301454,2025-11-24T14:00:33.301454,B777-300ER,1335,1,AP162,One-stop,On Time,,,97
F0011622,Lufthansa,LU5868,AP242,AP030,2025-11-24T01:38:33.301454,2025-11-24T08:02:33.301454,B787,2598,0,,Non-stop,On Time,,,384
F0011623,Singapore Airlines,SI4604,AP148,AP053,2025-11-12T03:23:33.301454,2025-11-12T11:36:33.301454,A350,5951,1,AP102,One-stop,On Time,,,493
F0011624,United,UN4869,AP219,AP274,2025-09-07T01:08:33.301454,2025-09-07T13:12:33.301454,ATR72,9270,0,,Non-stop,Cancelled,,Strike,724
F0011625,United,UN6643,AP044,AP199,2026-02-06T18:08:33.301454,2026-02-06T23:41:33.301454,A321neo,2528,0,,Non-stop,On Time,,,333
F0011626,IndiGo,IN3410,AP119,AP177,2026-01-01T21:53:33.301454,2026-01-02T02:12:33.301454,ATR72,2821,2,AP192;AP029,Two-stops,On Time,,,259
F0011627,Vistara,VI1618,AP094,AP012,2025-08-17T03:23:33.301454,2025-08-17T17:36:33.301454,ATR72,10576,0,,Non-stop,Cancelled,,Security,853
F0011628,United,UN3873,AP200,AP242,2026-01-25T14:23:33.301454,2026-01-25T19:51:33.301454,B787,3797,0,,Non-stop,Delayed,129,Security,328
F0011629,IndiGo,IN8733,AP158,AP184,2025-10-28T09:08:33.301454,2025-10-28T15:43:33.301454,A320,3987,0,,Non-stop,On Time,,,395
F0011630,Emirates,EM3015,AP215,AP022,2025-12-16T18:23:33.301454,2025-12-17T00:16:33.301454,B787,4283,1,AP013,One-stop,On Time,,,353
F0011631,SpiceJet,SP4946,AP067,AP007,2026-01-29T02:23:33.301454,2026-01-29T21:55:33.301454,A320,13706,0,,Non-stop,On Time,,,1172
F0011632,IndiGo,IN499,AP111,AP036,2025-11-13T21:08:33.301454,2025-11-13T22:21:33.301454,A321neo,395,0,,Non-stop,On Time,,,73
F0011633,Qatar Airways,QA390,AP227,AP236,2025-09-03T14:08:33.301454,2025-09-03T22:07:33.301454,B777-300ER,4712,0,,Non-stop,On Time,,,479
F0011634,Lufthansa,LU4439,AP031,AP091,2025-08-16T10:23:33.301454,2025-08-16T11:51:33.301454,ATR72,836,1,AP181,One-stop,On Time,,,88
F0011635,Delta,DE4405,AP024,AP253,2025-10-26T09:23:33.301454,2025-10-27T03:45:33.301454,A321neo,13120,1,AP225,One-stop,On Time,,,1102
F0011636,Qatar Airways,QA2357,AP236,AP264,2025-09-05T04:08:33.301454,2025-09-05T20:00:33.301454,B737-800,10880,1,AP209,One-stop,On Time,,,952
F0011637,Air India,AI3593,AP227,AP237,2025-08-17T19:38:33.301454,2025-08-18T06:57:33.301454,ATR72,8402,0,,Non-stop,On Time,,,679
F0011638,IndiGo,IN2330,AP149,AP147,2026-01-29T09:38:33.301454,2026-01-29T20:50:33.301454,A320,6808,0,,Non-stop,On Time,,,672
F0011639,Singapore Airlines,SI5773,AP224,AP131,2025-08-20T18:38:33.301454,2025-08-21T04:22:33.301454,B737-800,5973,0,,Non-stop,On Time,,,584
F0011640,Cathay,CA9962,AP153,AP228,2025-08-30T11:08:33.301454,2025-08-31T01:54:33.301454,ATR72,11092,0,,Non-stop,On Time,,,886
F0011641,Emirates,EM7234,AP154,AP134,2026-01-04T11:38:33.301454,2026-01-05T01:22:33.301454,ATR72,10500,0,,Non-stop,On Time,,,824
F0011642,IndiGo,IN9493,AP228,AP143,2025-09-28T13:53:33.301454,2025-09-28T20:13:33.301454,A350,3601,0,,Non-stop,Delayed,453,Weather,380
F0011643,SpiceJet,SP7593,AP226,AP030,2025-09-15T21:38:33.301454,2025-09-16T01:13:33.301454,A350,935,1,AP103,One-stop,On Time,,,215
F0011644,Cathay,CA3988,AP085,AP272,2025-11-13T12:08:33.301454,2025-11-13T16:46:33.301454,A321neo,3625,0,,Non-stop,Delayed,394,Late Incoming Aircraft,278
F0011645,Singapore Airlines,SI9703,AP254,AP107,2025-11-20T13:23:33.301454,2025-11-21T03:21:33.301454,A320,8683,0,,Non-stop,On Time,,,838
F0011646,Air India,AI7910,AP175,AP211,2025-12-09T18:38:33.301454,2025-12-10T04:16:33.301454,A320,6921,0,,Non-stop,On Time,,,578
F0011647,SpiceJet,SP4567,AP195,AP061,2025-11-23T04:23:33.301454,2025-11-23T20:33:33.301454,ATR72,12201,0,,Non-stop,On Time,,,970
F0011648,United,UN4666,AP041,AP213,2026-01-01T01:53:33.301454,2026-01-01T06:35:33.301454,A320,1628,0,,Non-stop,On Time,,,282
F0011649,Singapore Airlines,SI9283,AP247,AP112,2025-09-24T02:53:33.301454,2025-09-24T12:31:33.301454,B737-800,6597,0,,Non-stop,On Time,,,578
F0011650,Qatar Airways,QA953,AP157,AP089,2025-12-05T01:38:33.301454,2025-12-05T18:07:33.301454,A320,13057,0,,Non-stop,On Time,,,989
F0011651,Delta,DE600,AP051,AP020,2026-01-16T06:53:33.301454,2026-01-17T02:08:33.301454,B787,13910,1,AP202,One-stop,On Time,,,1155
F0011652,Qatar Airways,QA6442,AP289,AP204,2025-09-02T17:53:33.301454,2025-09-03T02:35:33.301454,B777-300ER,5562,0,,Non-stop,On Time,,,522
F0011653,Lufthansa,LU6692,AP142,AP272,2025-10-01T16:23:33.301454,2025-10-01T21:26:33.301454,A321neo,1634,0,,Non-stop,On Time,,,303
F0011654,GoAir,GO347,AP245,AP044,2025-12-01T04:38:33.301454,2025-12-01T14:00:33.301454,B737-800,6938,0,,Non-stop,On Time,,,562
F0011655,Delta,DE4384,AP002,AP129,2026-01-13T04:38:33.301454,2026-01-13T21:39:33.301454,A320,13300,0,,Non-stop,Cancelled,,Technical,1021
F0011656,Delta,DE9327,AP197,AP080,2025-09-30T13:38:33.301454,2025-10-01T04:48:33.301454,A350,10258,0,,Non-stop,On Time,,,910
F0011657,Vistara,VI8925,AP117,AP163,2025-08-16T02:53:33.301454,2025-08-16T10:21:33.301454,ATR72,4509,0,,Non-stop,Delayed,46,Crew,448
F0011658,IndiGo,IN3250,AP170,AP224,2025-09-05T17:23:33.301454,2025-09-06T05:28:33.301454,B777-300ER,9370,2,AP290;AP134,Two-stops,On Time,,,725
F0011659,IndiGo,IN8512,AP013,AP159,2025-11-27T05:38:33.301454,2025-11-27T23:47:33.301454,B787,12700,0,,Non-stop,On Time,,,1089
F0011660,Cathay,CA5243,AP095,AP160,2025-11-13T23:23:33.301454,2025-11-14T07:17:33.301454,ATR72,4740,0,,Non-stop,On Time,,,474
F0011661,Vistara,VI6709,AP180,AP214,2025-10-05T09:38:33.301454,2025-10-06T01:48:33.301454,B737-800,11756,0,,Non-stop,On Time,,,970
F0011662,Lufthansa,LU7790,AP241,AP123,2025-12-31T19:53:33.301454,2026-01-01T11:58:33.301454,A350,10579,0,,Non-stop,On Time,,,965
F0011663,Qatar Airways,QA3645,AP045,AP212,2025-08-26T03:23:33.301454,2025-08-26T17:12:33.301454,ATR72,9025,0,,Non-stop,On Time,,,829
F0011664,GoAir,GO2778,AP174,AP289,2025-08-28T08:23:33.301454,2025-08-28T15:27:33.301454,ATR72,4504,1,AP242,One-stop,Delayed,256,Security,424
F0011665,IndiGo,IN3513,AP215,AP074,2025-12-17T21:53:33.301454,2025-12-18T13:55:33.301454,ATR72,10541,0,,Non-stop,On Time,,,962
F0011666,GoAir,GO8767,AP067,AP131,2025-09-28T02:38:33.301454,2025-09-28T17:17:33.301454,ATR72,9564,0,,Non-stop,Delayed,149,Weather,879
F0011667,Lufthansa,LU995,AP046,AP146,2025-11-07T16:53:33.301454,2025-11-07T23:58:33.301454,A321neo,5016,0,,Non-stop,Cancelled,,Crew,425
F0011668,Singapore Airlines,SI6047,AP152,AP261,2026-01-02T17:23:33.301454,2026-01-03T03:37:33.301454,A320,6536,0,,Non-stop,On Time,,,614
F0011669,Singapore Airlines,SI5904,AP152,AP114,2025-09-21T15:23:33.301454,2025-09-21T20:42:33.301454,A321neo,3639,0,,Non-stop,Cancelled,,Technical,319
F0011670,Vistara,VI2895,AP277,AP118,2025-10-27T23:08:33.301454,2025-10-28T05:45:33.301454,A320,3984,0,,Non-stop,On Time,,,397
F0011671,IndiGo,IN3186,AP284,AP267,2025-10-18T01:23:33.301454,2025-10-18T16:49:33.301454,B777-300ER,10029,1,AP149,One-stop,On Time,,,926
F0011672,GoAir,GO8167,AP024,AP222,2025-09-05T12:38:33.301454,2025-09-05T22:39:33.301454,B787,6442,1,AP237,One-stop,Delayed,453,Technical,601
F0011673,Air India,AI4999,AP178,AP287,2025-11-11T15:38:33.301454,2025-11-11T18:58:33.301454,A350,1309,0,,Non-stop,On Time,,,200
F0011674,Delta,DE5141,AP107,AP190,2025-09-11T09:08:33.301454,2025-09-12T01:51:33.301454,ATR72,10964,0,,Non-stop,Diverted,699,Technical,1003
F0011675,Emirates,EM7228,AP178,AP179,2025-11-16T06:38:33.301454,2025-11-16T13:05:33.301454,A350,5060,0,,Non-stop,On Time,,,387
F0011676,Vistara,VI6992,AP189,AP128,2025-10-10T18:08:33.301454,2025-10-11T00:37:33.301454,A320,3433,1,AP042,One-stop,On Time,,,389
F0011677,IndiGo,IN6931,AP085,AP123,2025-12-21T14:53:33.301454,2025-12-22T03:02:33.301454,ATR72,10067,0,,Non-stop,On Time,,,729
F0011678,United,UN2855,AP097,AP234,2025-12-13T18:08:33.301454,2025-12-13T23:36:33.301454,A350,3108,0,,Non-stop,On Time,,,328
F0011679,SpiceJet,SP1420,AP095,AP030,2025-10-10T05:08:33.301454,2025-10-10T21:29:33.301454,A320,11559,2,AP025;AP159,Two-stops,On Time,,,981
F0011680,IndiGo,IN995,AP094,AP109,2025-12-09T04:38:33.301454,2025-12-09T08:11:33.301454,B737-800,1661,0,,Non-stop,On Time,,,213
F0011681,Qatar Airways,QA1441,AP036,AP183,2026-01-05T03:23:33.301454,2026-01-05T20:32:33.301454,A320,13434,1,AP239,One-stop,On Time,,,1029
F0011682,SpiceJet,SP3854,AP099,AP082,2025-10-08T00:08:33.301454,2025-10-08T10:34:33.301454,B737-800,7434,0,,Non-stop,On Time,,,626
F0011683,Vistara,VI4651,AP189,AP047,2025-12-02T01:23:33.301454,2025-12-02T11:26:33.301454,B737-800,6100,0,,Non-stop,On Time,,,603
F0011684,Air India,AI7765,AP287,AP269,2026-01-12T17:23:33.305990,2026-01-13T02:12:33.305990,B787,4603,1,AP197,One-stop,On Time,,,529
F0011685,Singapore Airlines,SI3226,AP048,AP128,2025-10-11T19:08:33.305990,2025-10-12T06:52:33.305990,A321neo,7750,0,,Non-stop,On Time,,,704
F0011686,IndiGo,IN8287,AP060,AP124,2026-01-17T07:38:33.305990,2026-01-17T13:20:33.305990,A320,3885,1,AP158,One-stop,On Time,,,342
F0011687,United,UN226,AP265,AP095,2026-01-01T04:23:33.305990,2026-01-01T22:19:33.305990,B737-800,11749,0,,Non-stop,On Time,,,1076
F0011688,Singapore Airlines,SI3370,AP221,AP269,2026-01-17T20:53:33.305990,2026-01-18T00:37:33.305990,ATR72,2805,0,,Non-stop,On Time,,,224
F0011689,Lufthansa,LU2498,AP240,AP044,2025-10-04T02:38:33.305990,2025-10-04T21:57:33.305990,B777-300ER,13072,1,AP019,One-stop,Delayed,392,Late Incoming Aircraft,1159
F0011690,GoAir,GO2138,AP063,AP163,2026-01-24T06:23:33.305990,2026-01-24T16:46:33.305990,B787,7027,1,AP286,One-stop,Delayed,149,Technical,623
F0011691,SpiceJet,SP9523,AP054,AP217,2026-01-22T06:38:33.305990,2026-01-22T22:43:33.305990,ATR72,10601,0,,Non-stop,On Time,,,965
F0011692,GoAir,GO7933,AP131,AP106,2025-09-21T22:53:33.305990,2025-09-22T17:42:33.305990,B777-300ER,13669,0,,Non-stop,On Time,,,1129
F0011693,Lufthansa,LU945,AP016,AP120,2025-11-10T15:53:33.305990,2025-11-10T21:18:33.305990,A321neo,2407,1,AP067,One-stop,On Time,,,325
F0011694,Vistara,VI5198,AP121,AP242,2025-11-09T15:23:33.305990,2025-11-09T19:47:33.305990,B737-800,3889,1,AP160,One-stop,On Time,,,264
F0011695,Emirates,EM7937,AP279,AP198,2026-02-02T00:23:33.305990,2026-02-02T12:40:33.305990,ATR72,8881,0,,Non-stop,On Time,,,737
F0011696,Qatar Airways,QA9908,AP218,AP175,2025-09-16T22:08:33.305990,2025-09-16T23:50:33.305990,B737-800,992,2,AP283;AP145,Two-stops,On Time,,,102
F0011697,Cathay,CA3844,AP231,AP011,2025-11-14T05:53:33.305990,2025-11-14T10:00:33.305990,B787,3217,0,,Non-stop,On Time,,,247
F0011698,SpiceJet,SP9776,AP021,AP051,2025-11-15T23:53:33.305990,2025-11-16T14:02:33.305990,A320,10625,0,,Non-stop,On Time,,,849
F0011699,United,UN5543,AP283,AP073,2025-11-28T13:08:33.305990,2025-11-28T20:52:33.305990,A321neo,4537,0,,Non-stop,On Time,,,464
F0011700,Delta,DE7605,AP179,AP019,2025-09-10T08:53:33.305990,2025-09-10T13:48:33.305990,ATR72,3782,0,,Non-stop,On Time,,,295
F0011701,Singapore Airlines,SI2452,AP198,AP278,2025-09-04T16:38:33.305990,2025-09-05T06:32:33.305990,A320,9920,0,,Non-stop,On Time,,,834
F0011702,Vistara,VI6058,AP269,AP180,2025-09-22T16:08:33.305990,2025-09-23T07:07:33.305990,B787,9445,0,,Non-stop,On Time,,,899
F0011703,SpiceJet,SP8190,AP171,AP272,2025-11-01T17:53:33.305990,2025-11-01T22:45:33.305990,A350,1837,0,,Non-stop,On Time,,,292
F0011704,SpiceJet,SP9174,AP203,AP024,2025-12-05T21:38:33.305990,2025-12-06T00:19:33.305990,A320,578,1,AP008,One-stop,Delayed,196,Late Incoming Aircraft,161
F0011705,Cathay,CA8184,AP225,AP285,2025-12-27T04:53:33.305990,2025-12-27T12:01:33.305990,B737-800,5117,1,AP247,One-stop,On Time,,,428
F0011706,IndiGo,IN3209,AP236,AP039,2026-02-04T14:23:33.305990,2026-02-04T16:35:33.305990,A321neo,2238,0,,Non-stop,On Time,,,132
F0011707,Air India,AI5746,AP131,AP076,2026-01-28T03:53:33.305990,2026-01-28T11:30:33.305990,B787,5241,0,,Non-stop,Delayed,346,Late Incoming Aircraft,457
F0011708,GoAir,GO969,AP059,AP136,2025-10-25T10:53:33.305990,2025-10-26T00:15:33.305990,A321neo,10539,0,,Non-stop,Delayed,451,ATC,802
F0011709,Qatar Airways,QA1432,AP082,AP071,2025-08-16T00:23:33.305990,2025-08-16T20:10:33.305990,B737-800,13670,0,,Non-stop,On Time,,,1187
F0011710,Singapore Airlines,SI5054,AP253,AP036,2025-08-19T12:38:33.305990,2025-08-20T04:59:33.305990,B787,10810,0,,Non-stop,On Time,,,981
F0011711,IndiGo,IN390,AP194,AP001,2026-01-06T04:53:33.308003,2026-01-06T13:57:33.308003,A350,6420,0,,Non-stop,On Time,,,544
F0011712,Air India,AI2010,AP034,AP212,2025-10-27T00:08:33.308003,2025-10-27T11:46:33.308003,B787,6828,0,,Non-stop,On Time,,,698
F0011713,United,UN1769,AP079,AP053,2025-11-19T00:23:33.308003,2025-11-19T07:32:33.308003,B777-300ER,6264,0,,Non-stop,On Time,,,429
F0011714,GoAir,GO216,AP002,AP057,2025-12-31T14:38:33.308003,2026-01-01T00:16:33.308003,B737-800,7590,0,,Non-stop,On Time,,,578
F0011715,Vistara,VI1530,AP069,AP119,2026-01-17T20:08:33.308003,2026-01-18T03:27:33.308003,A350,4362,1,AP004,One-stop,On Time,,,439
F0011716,Qatar Airways,QA6742,AP119,AP173,2025-08-13T02:23:33.308003,2025-08-13T10:00:33.308003,ATR72,5559,0,,Non-stop,Delayed,314,Technical,457
F0011717,Air India,AI7356,AP116,AP219,2025-11-22T21:53:33.308003,2025-11-23T06:54:33.308003,B787,6124,1,AP223,One-stop,On Time,,,541
F0011718,Lufthansa,LU8784,AP262,AP138,2025-12-24T00:08:33.308003,2025-12-24T15:08:33.308003,ATR72,12363,0,,Non-stop,Delayed,475,Security,900
F0011719,Vistara,VI1818,AP003,AP292,2025-09-15T07:53:33.308003,2025-09-15T11:58:33.308003,ATR72,2085,1,AP123,One-stop,On Time,,,245
